ED,AD,borough,neighborhood,ev25_total,ev_rate,ev_weight,ev_party_dem,ev_party_rep,ev_party_oth
28,42,BK,Ditmas Park,350,0.21,0.0004779834016849598,0.9085714285714286,0.008571428571428572,0.005714285714285714
47,53,BK,Williamsburg,135,0.09,0.00018436502636419878,0.8740740740740741,0.007407407407407408,0.014814814814814815
31,64,SI,Dongan Hills,171,0.12,0.00023352903339465177,0.3567251461988304,0.39766081871345027,0.04093567251461988
1,83,BX,Baychester,121,0.07,0.0001652456902968004,0.8925619834710744,0.01652892561983471,0.008264462809917356
37,28,QN,Forest Hills,184,0.12,0.00025128270260009315,0.6902173913043478,0.10869565217391304,0.010869565217391304
34,73,MN,Midtown East,598,0.3,0.0008166687834503027,0.677257525083612,0.11538461538461539,0.015050167224080268
33,35,QN,Corona,99,0.07,0.00013520101933374575,0.9191919191919192,0.020202020202020204,0.010101010101010102
13,73,MN,Murray Hill,324,0.23,0.00044247606327407703,0.7129629629629629,0.08024691358024691,0.006172839506172839
35,52,BK,Cobble Hill,151,0.17,0.0002062156961555112,0.8874172185430463,0.019867549668874173,0.0
34,39,QN,Corona,60,0.04,8.194001171742167e-05,0.6666666666666666,0.08333333333333333,0.0
3,37,QN,Long Island City,388,0.21,0.0005298787424393268,0.8092783505154639,0.05670103092783505,0.015463917525773196
65,50,BK,Williamsburg,131,0.15,0.00017890235891637065,0.8931297709923665,0.015267175572519083,0.007633587786259542
5,29,QN,Rosedale,74,0.04,0.00010105934778482006,0.7567567567567568,0.04054054054054054,0.02702702702702703
8,72,MN,Inwood,255,0.19,0.0003482450497990421,0.8823529411764706,0.011764705882352941,0.01568627450980392
6,79,BX,East Tremont,27,0.03,3.687300527283975e-05,0.7407407407407407,0.18518518518518517,0.0
4,83,BX,Wakefield,89,0.08,0.00012154435071417549,0.9325842696629213,0.011235955056179775,0.02247191011235955
35,82,BX,Westchester Square,59,0.11,8.057434485546465e-05,0.6779661016949152,0.1864406779661017,0.01694915254237288
11,55,BK,Ocean Hill,103,0.09,0.00014066368678157388,0.8252427184466019,0.0,0.009708737864077669
23,87,BX,Parkchester,241,0.15,0.0003291257137316437,0.8547717842323651,0.04564315352697095,0.004149377593360996
49,65,MN,Little Italy,143,0.09,0.000195290361259855,0.8041958041958042,0.03496503496503497,0.02097902097902098
43,55,BK,Brownsville,40,0.04,5.4626674478281117e-05,0.9,0.025,0.025
49,73,MN,Upper East Side,368,0.33,0.0005025654052001863,0.6847826086956522,0.14130434782608695,0.016304347826086956
19,57,BK,Fort Greene,372,0.34,0.0005080280726480143,0.9193548387096774,0.005376344086021506,0.010752688172043012
4,76,MN,Upper East Side,461,0.3,0.0006295724233621898,0.6507592190889371,0.1301518438177874,0.01735357917570499
48,71,MN,Hamilton Heights,246,0.15,0.00033595404804142887,0.9024390243902439,0.016260162601626018,0.0
5,23,QN,Belle Harbor,481,0.28,0.0006568857606013305,0.4365904365904366,0.37214137214137216,0.02079002079002079
11,57,BK,Clinton Hill,523,0.34,0.0007142437688035257,0.9235181644359465,0.0019120458891013384,0.0076481835564053535
40,61,SI,Westerleigh,393,0.26,0.0005367070767491119,0.38676844783715014,0.42748091603053434,0.022900763358778626
6,63,SI,Shore Acres,228,0.13,0.00031137204452620236,0.45614035087719296,0.35526315789473684,0.03508771929824561
53,37,QN,Ridgewood,321,0.18,0.00043837906268820594,0.7040498442367601,0.12149532710280374,0.006230529595015576
47,44,BK,Kensington,153,0.14,0.00020894702987942529,0.8169934640522876,0.0392156862745098,0.0
18,39,QN,Elmhurst,159,0.09,0.00021714103105116743,0.5974842767295597,0.18238993710691823,0.012578616352201259
22,36,QN,Astoria,381,0.21,0.0005203190744056276,0.8372703412073491,0.047244094488188976,0.013123359580052493
66,66,MN,Tribeca,462,0.25,0.0006309380902241469,0.6558441558441559,0.11038961038961038,0.01948051948051948
24,69,MN,Upper West Side,164,0.11,0.0002239693653609526,0.8597560975609756,0.036585365853658534,0.018292682926829267
43,77,BX,Concourse,34,0.03,4.6432673306538946e-05,0.8529411764705882,0.0,0.029411764705882353
61,73,MN,Upper East Side,186,0.22,0.00025401403632400717,0.7795698924731183,0.07526881720430108,0.016129032258064516
15,82,BX,Throgs Neck,154,0.1,0.0002103126967413823,0.6038961038961039,0.17532467532467533,0.006493506493506494
7,77,BX,Highbridge,123,0.07,0.00016797702402071443,0.8861788617886179,0.032520325203252036,0.016260162601626018
45,87,BX,Castle Hill,84,0.06,0.00011471601640439034,0.8809523809523809,0.0,0.011904761904761904
65,73,MN,Upper East Side,380,0.33,0.0005189534075436706,0.7,0.12631578947368421,0.015789473684210527
6,28,QN,Kew Gardens,124,0.19,0.00016934269088267147,0.6693548387096774,0.14516129032258066,0.016129032258064516
82,52,BK,Park Slope,514,0.34,0.0007019527670459124,0.8754863813229572,0.029182879377431907,0.007782101167315175
66,46,BK,Brighton Beach,165,0.11,0.0002253350322229096,0.28484848484848485,0.42424242424242425,0.03636363636363636
52,87,BX,Castle Hill,68,0.05,9.286534661307789e-05,0.9264705882352942,0.0,0.0
12,61,SI,St. George,139,0.08,0.00018982769381202687,0.7697841726618705,0.07194244604316546,0.0
9,39,QN,Jackson Heights,350,0.28,0.0004779834016849598,0.84,0.06571428571428571,0.014285714285714285
39,65,MN,NoHo,63,0.12,8.603701230329276e-05,0.8412698412698413,0.031746031746031744,0.015873015873015872
51,74,MN,Gramercy,458,0.25,0.0006254754227763187,0.8144104803493449,0.0611353711790393,0.013100436681222707
7,46,BK,Bay Ridge,338,0.23,0.00046159539934147544,0.6035502958579881,0.20710059171597633,0.020710059171597635
50,83,BX,Edenwald,34,0.03,4.6432673306538946e-05,0.8235294117647058,0.058823529411764705,0.029411764705882353
69,46,BK,Brighton Beach,75,0.06,0.0001024250146467771,0.56,0.18666666666666668,0.0
62,65,MN,Lower East Side,66,0.07,9.013401288916385e-05,0.8484848484848485,0.015151515151515152,0.015151515151515152
51,76,MN,Yorkville,354,0.26,0.0004834460691327879,0.7005649717514124,0.12429378531073447,0.025423728813559324
6,40,QN,Flushing,37,0.05,5.052967389241003e-05,0.5675675675675675,0.05405405405405406,0.02702702702702703
28,74,MN,East Village,290,0.24,0.0003960433899675381,0.8724137931034482,0.02413793103448276,0.0
19,39,QN,Elmhurst,251,0.13,0.00034278238235121403,0.6892430278884463,0.10756972111553785,0.02390438247011952
29,37,QN,Sunnyside,180,0.14,0.00024582003515226505,0.7722222222222223,0.05555555555555555,0.011111111111111112
28,49,BK,Bensonhurst,97,0.09,0.0001324696856098317,0.5567010309278351,0.1958762886597938,0.041237113402061855
5,77,BX,Highbridge,53,0.03,7.238034368372248e-05,0.8679245283018868,0.07547169811320754,0.0
27,37,QN,Sunnyside,245,0.14,0.00033458838117947186,0.746938775510204,0.07346938775510205,0.00816326530612245
17,76,MN,Upper East Side,302,0.23,0.0004124313923110224,0.7748344370860927,0.08609271523178808,0.009933774834437087
18,76,MN,Upper East Side,390,0.32,0.0005326100761632408,0.6641025641025641,0.1358974358974359,0.03076923076923077
13,51,BK,Sunset Park,158,0.11,0.00021577536418921042,0.8227848101265823,0.04430379746835443,0.006329113924050633
41,52,BK,Boerum Hill,243,0.2,0.0003318570474555578,0.8765432098765432,0.00823045267489712,0.012345679012345678
11,42,BK,Prospect Park South,306,0.19,0.00041789405975885057,0.9150326797385621,0.013071895424836602,0.013071895424836602
64,41,BK,Sheepshead Bay,228,0.16,0.00031137204452620236,0.36403508771929827,0.35526315789473684,0.008771929824561403
21,42,BK,Ditmas Park,188,0.11,0.00025674537004792124,0.9521276595744681,0.005319148936170213,0.010638297872340425
16,51,BK,Sunset Park,144,0.08,0.00019665602812181203,0.8125,0.06944444444444445,0.013888888888888888
7,48,BK,Borough Park,246,0.13,0.00033595404804142887,0.7601626016260162,0.14634146341463414,0.0
3,54,BK,East New York,21,0.03,2.8679004101097586e-05,0.9523809523809523,0.047619047619047616,0.0
75,44,BK,Kensington,119,0.14,0.0001625143565728863,0.8487394957983193,0.04201680672268908,0.0
14,59,BK,Canarsie,132,0.13,0.0001802680257783277,0.9242424242424242,0.022727272727272728,0.0
89,52,BK,Downtown Brooklyn,234,0.29,0.00031956604569794453,0.8418803418803419,0.004273504273504274,0.004273504273504274
5,79,BX,East Tremont,39,0.03,5.3261007616324086e-05,0.7435897435897436,0.02564102564102564,0.02564102564102564
37,36,QN,Long Island City,355,0.28,0.0004848117359947449,0.7718309859154929,0.0676056338028169,0.005633802816901409
30,86,BX,Fordham,37,0.02,5.052967389241003e-05,0.7837837837837838,0.13513513513513514,0.02702702702702703
50,76,MN,Yorkville,462,0.26,0.0006309380902241469,0.7554112554112554,0.08008658008658008,0.008658008658008658
50,71,MN,Hamilton Heights,130,0.12,0.00017753669205441364,0.8384615384615385,0.046153846153846156,0.023076923076923078
48,48,BK,Borough Park,214,0.11,0.000292252708458804,0.7149532710280374,0.21495327102803738,0.0
9,31,QN,Edgemere,86,0.1,0.0001174473501283044,0.8488372093023255,0.011627906976744186,0.011627906976744186
32,79,BX,Longwood,151,0.09,0.0002062156961555112,0.847682119205298,0.0728476821192053,0.006622516556291391
84,52,BK,Park Slope,628,0.35,0.0008576387893090135,0.8901273885350318,0.014331210191082803,0.0015923566878980893
17,52,BK,Brooklyn Heights,455,0.27,0.0006213784221904477,0.8373626373626374,0.03956043956043956,0.01098901098901099
55,66,MN,Greenwich Village,258,0.24,0.0003523420503849132,0.7984496124031008,0.08527131782945736,0.0
53,66,MN,NoHo,202,0.17,0.00027586470611531966,0.7970297029702971,0.06930693069306931,0.0049504950495049506
36,84,BX,Mott Haven,41,0.02,5.599234134023815e-05,0.926829268292683,0.024390243902439025,0.0
44,24,QN,Jamaica Hills,118,0.14,0.0001611486897109293,0.7711864406779662,0.05084745762711865,0.00847457627118644
38,45,BK,Homecrest,87,0.09,0.00011881301699026143,0.6091954022988506,0.1839080459770115,0.0
39,33,QN,Cambria Heights,236,0.19,0.0003222973794218586,0.9491525423728814,0.012711864406779662,0.00847457627118644
27,74,MN,East Village,414,0.2,0.0005653860808502095,0.8743961352657005,0.03140096618357488,0.004830917874396135
7,33,QN,Bellerose,200,0.15,0.0002731333723914056,0.53,0.205,0.035
1,39,QN,Jackson Heights,381,0.22,0.0005203190744056276,0.800524934383202,0.047244094488188976,0.013123359580052493
73,66,MN,Civic Center,296,0.2,0.00040423739113928025,0.7094594594594594,0.09121621621621621,0.006756756756756757
61,56,BK,Crown Heights,137,0.16,0.00018709636008811282,0.8832116788321168,0.021897810218978103,0.0072992700729927005
52,74,MN,Gramercy,292,0.23,0.00039877472369145216,0.773972602739726,0.0684931506849315,0.017123287671232876
21,74,MN,Stuyvesant Town,219,0.2,0.0002990810427685891,0.8584474885844748,0.0593607305936073,0.0045662100456621
53,76,MN,Yorkville,344,0.21,0.0004697894005132176,0.7732558139534884,0.09011627906976744,0.005813953488372093
55,75,MN,Hell's Kitchen,129,0.1,0.0001761710251924566,0.7984496124031008,0.07751937984496124,0.0
45,53,BK,Williamsburg,99,0.07,0.00013520101933374575,0.9191919191919192,0.0,0.0
40,70,MN,Central Harlem,171,0.15,0.00023352903339465177,0.8830409356725146,0.029239766081871343,0.017543859649122806
61,65,MN,Lower East Side,106,0.08,0.00014476068736744496,0.7547169811320755,0.05660377358490566,0.018867924528301886
43,52,BK,Carroll Gardens,189,0.18,0.00025811103690987825,0.8518518518518519,0.021164021164021163,0.005291005291005291
20,42,BK,Prospect Park South,265,0.17,0.0003619017184186124,0.9169811320754717,0.01509433962264151,0.01509433962264151
33,38,QN,Woodhaven,275,0.15,0.00037555838703818266,0.6581818181818182,0.11636363636363636,0.01818181818181818
44,68,MN,East Harlem,266,0.15,0.00036326738528056946,0.8383458646616542,0.03759398496240601,0.011278195488721804
45,75,MN,Chelsea,335,0.23,0.00045749839875560436,0.817910447761194,0.029850746268656716,0.011940298507462687
33,56,BK,Bedford Stuyvesant,261,0.17,0.0003564390509707843,0.9386973180076629,0.011494252873563218,0.0
24,40,QN,Flushing,64,0.06,8.740267916524978e-05,0.734375,0.0625,0.0
21,48,BK,Midwood,71,0.13,9.696234719894898e-05,0.6338028169014085,0.2112676056338028,0.0
63,74,MN,Flatiron,78,0.19,0.00010652201523264817,0.6923076923076923,0.10256410256410256,0.02564102564102564
8,59,BK,Canarsie,196,0.13,0.0002676707049435775,0.9183673469387755,0.0,0.0
24,80,BX,Pelham Gardens,137,0.13,0.00018709636008811282,0.7664233576642335,0.1386861313868613,0.021897810218978103
7,59,BK,Canarsie,227,0.14,0.00031000637766424535,0.9251101321585903,0.013215859030837005,0.013215859030837005
43,82,BX,Morris Park,138,0.14,0.00018846202695006986,0.5144927536231884,0.21739130434782608,0.021739130434782608
1,65,MN,Financial District,265,0.14,0.0003619017184186124,0.6264150943396226,0.11320754716981132,0.007547169811320755
49,74,MN,Gramercy,299,0.18,0.00040833439172515134,0.782608695652174,0.06688963210702341,0.016722408026755852
43,59,BK,Bergen Beach,274,0.15,0.00037419272017622565,0.5656934306569343,0.23722627737226276,0.01824817518248175
14,25,QN,Utopia,130,0.07,0.00017753669205441364,0.5384615384615384,0.2153846153846154,0.0
38,65,MN,Little Italy,54,0.09,7.37460105456795e-05,0.7222222222222222,0.09259259259259259,0.0
12,67,MN,Upper West Side,519,0.28,0.0007087811013556975,0.8131021194605009,0.05202312138728324,0.005780346820809248
30,77,BX,Mount Eden,18,0.04,2.4582003515226504e-05,1.0,0.0,0.0
42,79,BX,Concourse,65,0.05,8.876834602720682e-05,0.8461538461538461,0.015384615384615385,0.0
6,67,MN,Upper West Side,126,0.35,0.00017207402460658552,0.7857142857142857,0.07142857142857142,0.0
27,46,BK,Fort Hamilton,188,0.13,0.00025674537004792124,0.5478723404255319,0.2074468085106383,0.015957446808510637
34,54,BK,Cypress Hills,81,0.06,0.00011061901581851926,0.8765432098765432,0.037037037037037035,0.012345679012345678
18,52,BK,Brooklyn Heights,344,0.26,0.0004697894005132176,0.8517441860465116,0.0377906976744186,0.011627906976744186
65,56,BK,Crown Heights,107,0.16,0.000146126354229402,0.8878504672897196,0.028037383177570093,0.0
37,85,BX,Longwood,36,0.03,4.916400703045301e-05,0.8055555555555556,0.0,0.0
1,74,MN,Midtown East,340,0.21,0.0004643267330653895,0.6735294117647059,0.10882352941176471,0.014705882352941176
38,79,BX,Morrisania,13,0.01,1.7753669205441364e-05,1.0,0.0,0.0
36,60,BK,East New York,93,0.06,0.00012700701816200358,0.9247311827956989,0.043010752688172046,0.0
63,53,BK,Bushwick,74,0.09,0.00010105934778482006,0.9459459459459459,0.0,0.0
48,52,BK,Carroll Gardens,256,0.18,0.00034961071666099914,0.890625,0.03125,0.0
50,81,BX,Norwood,118,0.09,0.0001611486897109293,0.6949152542372882,0.09322033898305085,0.01694915254237288
22,48,BK,Midwood,89,0.34,0.00012154435071417549,0.7078651685393258,0.1797752808988764,0.011235955056179775
32,35,QN,Elmhurst,119,0.09,0.0001625143565728863,0.8235294117647058,0.06722689075630252,0.0
18,73,MN,Midtown East,125,0.32,0.00017070835774462848,0.64,0.08,0.032
56,65,MN,Chinatown,29,0.03,3.960433899675381e-05,0.896551724137931,0.06896551724137931,0.0
29,52,BK,Boerum Hill,371,0.23,0.0005066624057860574,0.8490566037735849,0.0026954177897574125,0.005390835579514825
26,69,MN,Upper West Side,87,0.09,0.00011881301699026143,0.9080459770114943,0.034482758620689655,0.011494252873563218
16,79,BX,Morrisania,22,0.03,3.0044670963054613e-05,0.8636363636363636,0.0,0.0
15,61,SI,New Brighton,84,0.05,0.00011471601640439034,0.8690476190476191,0.08333333333333333,0.0
3,76,MN,Upper East Side,388,0.3,0.0005298787424393268,0.6314432989690721,0.14690721649484537,0.015463917525773196
27,70,MN,Central Harlem,293,0.19,0.00040014039055340917,0.9215017064846417,0.010238907849829351,0.010238907849829351
57,82,BX,Co-op City,237,0.15,0.0003236630462838156,0.8776371308016878,0.02531645569620253,0.0379746835443038
3,74,MN,Kips Bay,328,0.22,0.0004479387307219052,0.7012195121951219,0.0975609756097561,0.027439024390243903
27,49,BK,Bensonhurst,163,0.12,0.00022260369849899555,0.5398773006134969,0.22699386503067484,0.024539877300613498
42,50,BK,Williamsburg,97,0.07,0.0001324696856098317,0.865979381443299,0.05154639175257732,0.0
32,47,BK,Bath Beach,86,0.09,0.0001174473501283044,0.43023255813953487,0.3023255813953488,0.011627906976744186
19,42,BK,Ditmas Park,258,0.15,0.0003523420503849132,0.8953488372093024,0.01937984496124031,0.007751937984496124
22,87,BX,Parkchester,166,0.13,0.00022670069908486664,0.8493975903614458,0.0783132530120482,0.012048192771084338
8,46,BK,Bay Ridge,255,0.2,0.0003482450497990421,0.615686274509804,0.1843137254901961,0.0392156862745098
21,87,BX,Parkchester,212,0.17,0.0002895213747348899,0.8490566037735849,0.05660377358490566,0.009433962264150943
56,36,QN,Long Island City,386,0.22,0.0005271474087154128,0.7823834196891192,0.08290155440414508,0.02072538860103627
38,74,MN,Lower East Side,74,0.06,0.00010105934778482006,0.8783783783783784,0.02702702702702703,0.04054054054054054
12,70,MN,West Harlem,131,0.1,0.00017890235891637065,0.9312977099236641,0.007633587786259542,0.007633587786259542
58,63,SI,New Springville,228,0.17,0.00031137204452620236,0.44298245614035087,0.35964912280701755,0.017543859649122806
15,86,BX,University Heights,54,0.06,7.37460105456795e-05,0.8148148148148148,0.07407407407407407,0.0
14,85,BX,Soundview,47,0.03,6.418634251198031e-05,0.9787234042553191,0.02127659574468085,0.0
19,35,QN,Corona,33,0.03,4.506700644458192e-05,0.9090909090909091,0.0,0.0
9,78,BX,Belmont,96,0.09,0.00013110401874787467,0.8333333333333334,0.0625,0.0
48,59,BK,Mill Basin,430,0.27,0.000587236750641522,0.32558139534883723,0.4744186046511628,0.013953488372093023
53,77,BX,Concourse,41,0.03,5.599234134023815e-05,0.8536585365853658,0.04878048780487805,0.0
1,70,MN,Hamilton Heights,207,0.12,0.00028269304042510476,0.8792270531400966,0.01932367149758454,0.004830917874396135
64,73,MN,Upper East Side,571,0.31,0.0007797957781774629,0.712784588441331,0.1085814360770578,0.01576182136602452
6,73,MN,Murray Hill,304,0.19,0.0004151627260349365,0.6381578947368421,0.10526315789473684,0.019736842105263157
49,29,QN,Jamaica Center,26,0.05,3.550733841088273e-05,0.7692307692307693,0.038461538461538464,0.0
43,26,QN,Bay Terrace,323,0.2,0.00044111039641212,0.5820433436532507,0.22291021671826625,0.034055727554179564
12,63,SI,Grymes Hill,107,0.09,0.000146126354229402,0.5420560747663551,0.2616822429906542,0.037383177570093455
62,73,MN,Upper East Side,509,0.25,0.0006951244327361272,0.7583497053045186,0.05893909626719057,0.005893909626719057
18,66,MN,West Village,259,0.18,0.0003537077172468702,0.749034749034749,0.06563706563706563,0.007722007722007722
16,66,MN,West Village,341,0.19,0.00046569239992734653,0.782991202346041,0.07331378299120235,0.017595307917888565
9,72,MN,Inwood,309,0.18,0.0004219910603447216,0.8867313915857605,0.02912621359223301,0.006472491909385114
7,35,QN,East Elmhurst,242,0.14,0.0003304913805936008,0.78099173553719,0.08264462809917356,0.028925619834710745
45,43,BK,East Flatbush,145,0.08,0.00019802169498376904,0.8275862068965517,0.0896551724137931,0.0
63,61,MN,Battery Park City,347,0.18,0.0004738864010990887,0.5994236311239193,0.16138328530259366,0.008645533141210375
50,65,MN,Little Italy,133,0.08,0.00018163369264028473,0.8120300751879699,0.03759398496240601,0.0
35,64,SI,Emerson Hill,151,0.14,0.0002062156961555112,0.37748344370860926,0.44370860927152317,0.019867549668874173
19,73,MN,Midtown East,553,0.27,0.0007552137746622364,0.6763110307414105,0.1410488245931284,0.028933092224231464
4,80,BX,Pelham Parkway,62,0.08,8.467134544133574e-05,0.532258064516129,0.3225806451612903,0.016129032258064516
63,66,MN,Civic Center,299,0.22,0.00040833439172515134,0.6454849498327759,0.12040133779264214,0.013377926421404682
51,65,MN,Chinatown,111,0.07,0.0001515890216772301,0.8018018018018018,0.06306306306306306,0.018018018018018018
36,68,MN,East Harlem,89,0.08,0.00012154435071417549,0.8426966292134831,0.056179775280898875,0.0
53,79,BX,Concourse,51,0.04,6.964900995980842e-05,0.9607843137254902,0.0196078431372549,0.0
12,83,BX,Williamsbridge,50,0.05,6.82833430978514e-05,0.8,0.06,0.02
20,57,BK,Fort Greene,454,0.33,0.0006200127553284907,0.9118942731277533,0.00881057268722467,0.0022026431718061676
29,41,BK,Madison,151,0.12,0.0002062156961555112,0.6158940397350994,0.2847682119205298,0.0
68,66,MN,Tribeca,395,0.23,0.0005394384104730261,0.7518987341772152,0.10379746835443038,0.005063291139240506
44,44,BK,Kensington,142,0.16,0.00019392469439789796,0.7323943661971831,0.1267605633802817,0.007042253521126761
20,46,BK,Fort Hamilton,279,0.18,0.0003810210544860108,0.5268817204301075,0.22580645161290322,0.021505376344086023
27,34,QN,Astoria,149,0.12,0.00020348436243159716,0.5637583892617449,0.20134228187919462,0.006711409395973154
56,60,BK,East New York,81,0.08,0.00011061901581851926,0.9135802469135802,0.04938271604938271,0.0
11,67,MN,Upper West Side,451,0.31,0.0006159157547426196,0.8425720620842572,0.03325942350332594,0.013303769401330377
27,81,BX,Spuyten Duyvil,416,0.26,0.0005681174145741237,0.8052884615384616,0.07932692307692307,0.016826923076923076
33,51,BK,Red Hook,202,0.18,0.00027586470611531966,0.900990099009901,0.009900990099009901,0.0
9,57,BK,Clinton Hill,383,0.27,0.0005230504081295417,0.8929503916449086,0.005221932114882507,0.005221932114882507
16,81,BX,Spuyten Duyvil,182,0.2,0.00024855136887617907,0.7747252747252747,0.07692307692307693,0.016483516483516484
5,52,BK,Vinegar Hill,223,0.21,0.00030454371021641725,0.8071748878923767,0.04484304932735426,0.008968609865470852
4,65,MN,Financial District,291,0.17,0.00039740905682949515,0.7079037800687286,0.07903780068728522,0.003436426116838488
10,86,BX,Mount Hope,37,0.02,5.052967389241003e-05,0.8648648648648649,0.05405405405405406,0.0
6,50,BK,Greenpoint,201,0.14,0.0002744990392533626,0.9104477611940298,0.01990049751243781,0.0
17,74,MN,Stuyvesant Town,376,0.21,0.0005134907400958425,0.8537234042553191,0.031914893617021274,0.018617021276595744
61,82,BX,Co-op City,337,0.22,0.00046022973247951843,0.9228486646884273,0.02373887240356083,0.01483679525222552
33,73,MN,Midtown East,451,0.33,0.0006159157547426196,0.6895787139689579,0.10643015521064302,0.017738359201773836
11,81,BX,Kingsbridge,299,0.15,0.00040833439172515134,0.7190635451505016,0.09698996655518395,0.006688963210702341
30,41,BK,Madison,247,0.21,0.0003373197149033859,0.680161943319838,0.21862348178137653,0.008097165991902834
17,78,BX,Fordham,62,0.04,8.467134544133574e-05,0.8064516129032258,0.04838709677419355,0.0
5,44,BK,Prospect Heights,76,0.17,0.00010379068150873412,0.9078947368421053,0.0,0.0
27,77,BX,Morris Heights,50,0.03,6.82833430978514e-05,0.86,0.0,0.0
36,54,BK,Cypress Hills,191,0.11,0.00026084237063379233,0.8638743455497382,0.04712041884816754,0.005235602094240838
21,52,BK,Brooklyn Heights,493,0.26,0.0006732737629448148,0.8661257606490872,0.018255578093306288,0.008113590263691683
37,68,MN,East Harlem,170,0.11,0.00023216336653269476,0.8294117647058824,0.041176470588235294,0.0
59,76,MN,Roosevelt Island,465,0.32,0.000635035090810018,0.8258064516129032,0.04516129032258064,0.017204301075268817
23,28,QN,Middle Village,242,0.21,0.0003304913805936008,0.34297520661157027,0.4090909090909091,0.024793388429752067
39,46,BK,Sea Gate,206,0.13,0.00028132737356314775,0.4563106796116505,0.33980582524271846,0.014563106796116505
49,35,QN,Astoria,126,0.09,0.00017207402460658552,0.5396825396825397,0.24603174603174602,0.031746031746031744
54,32,QN,Rochdale,355,0.24,0.0004848117359947449,0.9183098591549296,0.016901408450704224,0.014084507042253521
7,71,MN,Washington Heights,317,0.21,0.00043291639524037785,0.8580441640378549,0.015772870662460567,0.015772870662460567
27,56,BK,Bedford Stuyvesant,346,0.2,0.0004725207342371317,0.930635838150289,0.005780346820809248,0.0
24,84,BX,Longwood,17,0.02,2.3216336653269473e-05,0.8823529411764706,0.0,0.0
23,75,MN,Midtown South,282,0.19,0.0003851180550718819,0.7659574468085106,0.06028368794326241,0.010638297872340425
54,65,MN,Chinatown,153,0.11,0.00020894702987942529,0.803921568627451,0.0392156862745098,0.006535947712418301
27,78,BX,Bedford Park,139,0.09,0.00018982769381202687,0.7841726618705036,0.07194244604316546,0.02877697841726619
35,58,BK,East Flatbush,132,0.09,0.0001802680257783277,0.8863636363636364,0.015151515151515152,0.007575757575757576
59,32,QN,Rochdale,211,0.22,0.0002881557078729329,0.9146919431279621,0.02843601895734597,0.014218009478672985
35,35,QN,Corona,168,0.13,0.00022943203280878068,0.7023809523809523,0.14285714285714285,0.02976190476190476
41,74,MN,NoHo,129,0.14,0.0001761710251924566,0.8837209302325582,0.023255813953488372,0.0
33,67,MN,Upper West Side,298,0.25,0.0004069687248631943,0.7281879194630873,0.08053691275167785,0.016778523489932886
34,80,BX,Longwood,92,0.06,0.00012564135130004657,0.8804347826086957,0.03260869565217391,0.0
17,60,BK,East New York,101,0.06,0.00013793235305765983,0.8415841584158416,0.06930693069306931,0.009900990099009901
12,42,BK,Prospect Park South,285,0.17,0.000389215055657753,0.887719298245614,0.014035087719298246,0.0035087719298245615
28,78,BX,Bedford Park,97,0.05,0.0001324696856098317,0.7422680412371134,0.08247422680412371,0.0
47,28,QN,Rego Park,188,0.14,0.00025674537004792124,0.6595744680851063,0.10106382978723404,0.010638297872340425
44,71,MN,Hamilton Heights,68,0.05,9.286534661307789e-05,0.8823529411764706,0.014705882352941176,0.014705882352941176
48,28,QN,Rego Park,168,0.13,0.00022943203280878068,0.5892857142857143,0.19642857142857142,0.017857142857142856
62,60,BK,East New York,164,0.16,0.0002239693653609526,0.8597560975609756,0.024390243902439025,0.012195121951219513
42,65,MN,NoHo,106,0.07,0.00014476068736744496,0.8113207547169812,0.05660377358490566,0.018867924528301886
59,66,MN,Greenwich Village,253,0.25,0.00034551371607512805,0.8300395256916996,0.039525691699604744,0.007905138339920948
30,31,QN,Springfield Gardens,51,0.07,6.964900995980842e-05,0.8823529411764706,0.0,0.0
20,87,BX,Parkchester,162,0.14,0.00022123803163703851,0.8703703703703703,0.043209876543209874,0.018518518518518517
22,25,QN,Oakland Gardens,124,0.08,0.00016934269088267147,0.6048387096774194,0.13709677419354838,0.03225806451612903
27,52,BK,Downtown Brooklyn,128,0.26,0.00017480535833049957,0.8203125,0.0,0.0
50,74,MN,Gramercy,344,0.21,0.0004697894005132176,0.7296511627906976,0.07848837209302326,0.00872093023255814
65,66,MN,SoHo,275,0.23,0.00037555838703818266,0.7781818181818182,0.03636363636363636,0.0
10,69,MN,Morningside Heights,145,0.14,0.00019802169498376904,0.8896551724137931,0.013793103448275862,0.006896551724137931
45,76,MN,Yorkville,314,0.18,0.00042881939465450676,0.7229299363057324,0.09235668789808917,0.01592356687898089
44,79,BX,Concourse,67,0.06,9.149967975112087e-05,0.8805970149253731,0.07462686567164178,0.014925373134328358
9,58,BK,East Flatbush,146,0.11,0.00019938736184572608,0.9178082191780822,0.04794520547945205,0.0
62,66,MN,SoHo,10,0.09,1.3656668619570279e-05,0.9,0.1,0.0
51,30,QN,Woodside,173,0.13,0.00023626036711856584,0.7052023121387283,0.11560693641618497,0.017341040462427744
66,75,MN,Chelsea,189,0.12,0.00025811103690987825,0.746031746031746,0.10582010582010581,0.015873015873015872
5,76,MN,Upper East Side,600,0.37,0.0008194001171742168,0.6783333333333333,0.13833333333333334,0.005
38,63,SI,Mariner's Harbor,38,0.03,5.189534075436706e-05,0.8947368421052632,0.02631578947368421,0.02631578947368421
25,81,BX,Riverdale,333,0.32,0.0004547670650316903,0.7537537537537538,0.11411411411411411,0.012012012012012012
